id_origem,id_os,id_admissao,dt_inclusao,cod_proprietario
2,0,64006,2020-02-23,26256
1,0,64009,2020-02-23,24367
1,0,64010,2020-02-23,18245
5,0,64011,2020-02-23,26257
1,0,64013,2020-02-23,26258
6,0,64014,2020-02-23,26259
3,0,64019,2020-02-23,26260
2,0,64026,2020-02-24,26262
1,0,64027,2020-02-24,2116
3,0,64028,2020-02-24,26263
1,0,64029,2020-02-24,23616
1,0,64032,2020-02-24,23951
1,0,64034,2020-02-24,7057
2,0,64038,2020-02-24,26264
2,0,64043,2020-02-24,26266
1,0,64046,2020-02-24,25112
2,0,64047,2020-02-24,26267
2,0,64051,2020-02-24,26268
1,0,64053,2020-02-24,765
4,0,64055,2020-02-24,26269
1,0,64060,2020-02-25,15199
2,0,64061,2020-02-25,26270
2,0,64062,2020-02-25,26271
3,0,64064,2020-02-25,26272
4,0,64068,2020-02-25,26273
5,0,64068,2020-02-25,26273
1,0,64069,2020-02-25,13218
2,0,64072,2020-02-25,26274
1,0,64077,2020-02-25,20349
1,0,64081,2020-02-26,24179
2,0,64082,2020-02-26,26275
1,0,64030,2020-02-27,26155
1,0,64111,2020-02-27,24679
2,0,64114,2020-02-27,26276
2,0,64117,2020-02-27,26277
3,0,64118,2020-02-27,26278
1,0,64122,2020-02-27,11489
1,0,64128,2020-02-27,12096
1,0,64136,2020-02-27,17702
4,0,64138,2020-02-27,26281
1,0,64139,2020-02-27,26282
2,0,64140,2020-02-27,26283
2,0,64161,2020-02-28,26284
1,0,64171,2020-02-28,15097
2,0,64174,2020-02-28,26285
1,0,64178,2020-02-29,16413
1,0,64181,2020-02-29,17795
1,0,64190,2020-02-29,24225
1,0,64194,2020-02-29,24454
1,0,64199,2020-02-29,22712
3,0,64202,2020-02-29,26286
6,0,64205,2020-02-29,26287
1,0,64213,2020-03-01,26265
1,0,64218,2020-03-01,24876
2,0,64221,2020-03-01,26288
1,0,64162,2020-03-01,16205
1,0,64166,2020-03-01,5772
1,0,64231,2020-03-01,8589
1,0,64234,2020-03-01,6342
4,0,64236,2020-03-01,26289
1,0,64241,2020-03-02,3631
1,0,64261,2020-03-02,25065
4,0,64264,2020-03-03,26290
1,0,64277,2020-03-03,21650
2,0,64281,2020-03-03,26291
5,0,64283,2020-03-03,26292
2,0,64298,2020-03-03,26293
1,0,64308,2020-03-03,13208
4,0,64313,2020-03-03,26294
2,0,64322,2020-03-04,26295
4,0,64331,2020-03-04,26296
1,0,64346,2020-03-04,22181
4,0,64355,2020-03-04,26297
1,115101,0,2020-03-04,21670
1,115111,0,2020-03-04,24845
1,0,64360,2020-03-04,26298
1,0,64361,2020-03-04,26299
1,0,64362,2020-03-04,26300
1,0,64381,2020-03-05,15901
1,0,64393,2020-03-05,4483
2,0,64400,2020-03-05,26301
3,0,64401,2020-03-05,26302
1,0,64403,2020-03-05,26303
1,0,64405,2020-03-06,1086
3,0,64405,2020-03-06,1086
2,0,64410,2020-03-06,26304
1,0,64414,2020-03-06,23485
2,0,64422,2020-03-06,26305
1,0,64439,2020-03-06,23884
1,0,64442,2020-03-06,23352
4,0,64444,2020-03-07,26306
5,0,64450,2020-03-07,26307
1,0,64456,2020-03-07,1541
4,115292,0,2020-03-07,26308
2,0,64467,2020-03-08,26311
1,0,64470,2020-03-08,13539
1,0,64473,2020-03-08,26312
3,0,64478,2020-03-08,26313
2,0,64482,2020-03-08,26314
3,0,64486,2020-03-08,26315
3,0,64496,2020-03-09,26316
1,0,64500,2020-03-09,21196
1,0,64503,2020-03-09,18219
1,0,64505,2020-03-09,9222
1,0,64513,2020-03-09,18713
2,0,64519,2020-03-09,26317
4,0,64524,2020-03-09,26318
3,0,64525,2020-03-09,26319
2,0,64532,2020-03-10,26320
1,0,64533,2020-03-10,18514
1,0,64534,2020-03-10,26321
1,0,64535,2020-03-10,9242
1,0,64538,2020-03-10,21392
2,0,64539,2020-03-10,26322
1,0,64542,2020-03-10,18332
3,0,64546,2020-03-10,26323
3,0,64551,2020-03-10,26324
4,0,64559,2020-03-10,26325
2,0,64569,2020-03-10,26326
5,0,64572,2020-03-10,26327
4,0,64576,2020-03-10,26328
0,0,64589,2020-03-11,17376
1,0,64608,2020-03-12,17098
1,0,64618,2020-03-12,637
3,0,64629,2020-03-12,26330
1,0,64644,2020-03-12,21279
1,0,64652,2020-03-12,16206
1,0,64653,2020-03-12,26332
4,0,64654,2020-03-12,26333
1,0,64656,2020-03-13,10940
3,0,64657,2020-03-13,26334
4,0,64661,2020-03-13,26335
3,0,64661,2020-03-13,26335
1,0,64668,2020-03-13,10850
1,0,64681,2020-03-14,15931
1,0,64691,2020-03-14,20782
1,0,64695,2020-03-14,26336
1,0,64703,2020-03-15,1466
2,0,64706,2020-03-15,26338
1,0,64710,2020-03-15,21059
1,0,64712,2020-03-15,26340
1,0,64713,2020-03-15,23886
4,0,64720,2020-03-15,26341
4,0,64721,2020-03-15,26342
2,0,64722,2020-03-16,26343
2,0,64731,2020-03-16,26344
1,0,64734,2020-03-16,15658
4,0,64748,2020-03-16,26346
2,0,64756,2020-03-17,26347
1,0,64761,2020-03-17,19676
1,0,64774,2020-03-17,13510
4,0,64778,2020-03-17,26348
4,0,64790,2020-03-17,26349
1,0,64792,2020-03-18,17642
1,0,64796,2020-03-18,24461
2,0,64812,2020-03-18,26350
4,0,64835,2020-03-19,26351
1,0,64847,2020-03-19,6483
6,0,64851,2020-03-19,26352
4,0,64855,2020-03-19,26353
6,0,64856,2020-03-19,26354
3,0,64871,2020-03-20,26355
2,0,64873,2020-03-20,26356
1,0,64877,2020-03-20,26358
3,0,64888,2020-03-20,26359
1,115939,0,2020-03-20,18328
1,0,64893,2020-03-20,20282
5,0,64898,2020-03-20,26360
4,0,64899,2020-03-20,26361
4,0,64901,2020-03-20,26362
6,0,64926,2020-03-21,26363
1,0,64928,2020-03-21,26364
3,0,64932,2020-03-22,26365
2,0,64939,2020-03-22,26366
2,0,64941,2020-03-22,26367
1,0,64942,2020-03-22,9719
1,0,64947,2020-03-22,17967
2,0,64954,2020-03-23,26369
2,0,64957,2020-03-23,26370
2,0,64965,2020-03-23,26371
1,0,64977,2020-03-24,8153
1,0,64980,2020-03-24,23381
3,0,64981,2020-03-24,26373
1,0,64983,2020-03-24,14905
2,0,65006,2020-03-24,26374
6,0,65009,2020-03-24,26375
5,0,65009,2020-03-24,26375
4,0,65011,2020-03-25,26376
1,0,65012,2020-03-25,24894
2,0,65025,2020-03-25,26377
1,0,65036,2020-03-25,12194
1,0,65038,2020-03-25,23466
0,0,64940,2020-03-26,16736
1,116225,0,2020-03-26,23817
5,0,65046,2020-03-26,26378
1,0,65065,2020-03-26,18716
4,0,65081,2020-03-26,26379
1,0,65082,2020-03-27,14693
4,0,65087,2020-03-27,26380
1,0,65089,2020-03-27,24468
1,0,65097,2020-03-27,26381
6,0,65100,2020-03-27,26382
6,0,65108,2020-03-27,26383
3,116328,0,2020-03-28,26384
5,0,65110,2020-03-28,26385
3,0,65115,2020-03-28,26386
1,0,65118,2020-03-28,15715
1,0,65119,2020-03-28,24069
3,0,65120,2020-03-28,26387
3,0,65129,2020-03-28,26388
3,0,65130,2020-03-28,26389
1,0,65135,2020-03-29,10039
3,0,65140,2020-03-29,26391
2,0,65140,2020-03-29,26391
3,0,65142,2020-03-29,26392
4,0,65149,2020-03-29,26393
3,0,65152,2020-03-30,26394
1,0,65154,2020-03-30,21024
1,116419,0,2020-03-30,21026
3,0,65162,2020-03-30,26395
2,0,65169,2020-03-30,26396
1,0,65181,2020-03-30,15396
4,0,65182,2020-03-30,26397
5,0,65182,2020-03-30,26397
2,0,65187,2020-03-31,26398
2,0,65188,2020-03-31,26399
1,0,65193,2020-03-31,5158
1,0,65210,2020-04-01,18795
2,0,65219,2020-04-01,26400
6,0,65229,2020-04-01,26402
6,0,65233,2020-04-01,26403
1,0,65239,2020-04-02,22116
2,0,65246,2020-04-02,26404
1,0,65262,2020-04-02,18237
4,0,65276,2020-04-02,26408
3,0,65277,2020-04-02,26409
2,0,65284,2020-04-03,26410
1,0,65321,2020-04-04,19623
2,0,65322,2020-04-04,26411
4,0,65324,2020-04-04,26412
1,0,65328,2020-04-04,14362
4,0,65331,2020-04-05,26413
1,116626,0,2020-04-05,24412
3,0,65338,2020-04-05,26414
5,0,65340,2020-04-05,26415
1,0,65341,2020-04-05,24577
5,0,65347,2020-04-05,26416
5,0,65348,2020-04-05,26417
1,0,65361,2020-04-06,24329
2,0,65369,2020-04-06,26418
3,0,65379,2020-04-06,26420
2,0,65386,2020-04-06,26422
4,0,65401,2020-04-07,26424
5,0,65409,2020-04-07,26425
1,0,65418,2020-04-07,24469
1,0,65429,2020-04-08,26426
3,0,65429,2020-04-08,26426
2,0,65431,2020-04-08,26427
1,0,65437,2020-04-08,21918
1,0,65451,2020-04-08,1547
2,0,65453,2020-04-08,26428
2,0,65459,2020-04-08,26429
1,0,65460,2020-04-08,24982
1,0,65472,2020-04-08,6666
4,0,65475,2020-04-08,26430
4,0,65481,2020-04-09,26431
1,0,65490,2020-04-09,18445
2,0,65494,2020-04-09,26432
4,0,65514,2020-04-09,26433
2,0,65524,2020-04-09,26434
1,0,65526,2020-04-10,25076
1,0,65532,2020-04-10,7443
4,0,65534,2020-04-10,26437
6,0,65537,2020-04-10,26438
2,0,65538,2020-04-10,26439
2,0,65539,2020-04-10,26440
2,0,65546,2020-04-10,26441
4,0,65553,2020-04-11,26442
4,0,65556,2020-04-11,26443
5,0,65556,2020-04-11,26443
2,0,65569,2020-04-11,26444
2,0,65573,2020-04-11,26445
2,0,65577,2020-04-11,26447
2,0,65588,2020-04-12,26448
6,0,65594,2020-04-12,26449
5,0,65594,2020-04-12,26449
1,0,65600,2020-04-13,19793
1,0,65602,2020-04-13,26450
2,0,65608,2020-04-13,26451
4,0,65624,2020-04-13,26452
6,0,65628,2020-04-13,26453
6,0,65636,2020-04-13,26454
2,0,65641,2020-04-14,26455
2,0,65643,2020-04-14,26456
2,0,65663,2020-04-14,26457
3,0,65669,2020-04-14,26458
3,0,65672,2020-04-14,26459
1,0,65675,2020-04-15,22274
3,0,65680,2020-04-15,26460
1,0,65693,2020-04-15,23854
3,0,65714,2020-04-15,26462
1,0,65726,2020-04-16,13092
3,0,65737,2020-04-16,26463
1,0,65741,2020-04-16,20212
6,0,65743,2020-04-16,26464
2,0,65748,2020-04-16,26465
3,0,65756,2020-04-16,26466
1,0,65757,2020-04-16,5028
2,0,65786,2020-04-18,26467
4,0,65789,2020-04-18,26468
1,0,65793,2020-04-18,23148
1,0,65801,2020-04-18,20062
3,0,65805,2020-04-18,26469
1,0,65820,2020-04-18,23067
2,0,65823,2020-04-18,26471
1,0,65822,2020-04-19,26431
2,0,65826,2020-04-19,26472
1,0,65828,2020-04-19,18129
5,0,65835,2020-04-19,26473
1,0,65840,2020-04-19,22651
3,0,65843,2020-04-19,26474
1,0,65845,2020-04-19,24702
3,0,65850,2020-04-20,26475
2,0,65855,2020-04-20,26476
1,0,65859,2020-04-20,22777
3,0,65865,2020-04-20,26477
3,0,65869,2020-04-20,26478
3,0,65870,2020-04-20,26479
2,0,65873,2020-04-20,26480
1,0,65875,2020-04-20,7568
2,0,65876,2020-04-20,26481
4,0,65881,2020-04-20,26482
1,0,65889,2020-04-20,17232
5,0,65892,2020-04-20,26483
2,0,65897,2020-04-21,26484
2,0,65906,2020-04-21,26485
3,0,65910,2020-04-21,26486
1,0,65914,2020-04-21,23319
1,0,65915,2020-04-21,8247
1,117398,0,2020-04-21,9458
1,0,65922,2020-04-21,20911
1,0,65923,2020-04-21,23474
1,0,65935,2020-04-22,17625
1,0,65937,2020-04-22,26470
1,0,65941,2020-04-22,26487
2,0,65949,2020-04-22,26488
4,0,65950,2020-04-22,26489
4,0,65951,2020-04-22,26490
2,0,65956,2020-04-23,26491
2,0,65958,2020-04-23,26492
2,0,65961,2020-04-23,26493
2,0,65981,2020-04-23,26494
1,0,65996,2020-04-23,18937
1,0,66011,2020-04-24,12476
1,0,66015,2020-04-24,25444
1,0,66028,2020-04-24,23476
3,0,66032,2020-04-24,26497
1,0,66042,2020-04-24,19274
1,0,66045,2020-04-24,5976
1,0,66058,2020-04-25,7731
4,0,66069,2020-04-25,26498
4,0,66071,2020-04-25,26499
1,0,66072,2020-04-25,18268
1,0,66075,2020-04-25,24550
4,0,66078,2020-04-26,26500
3,0,66082,2020-04-26,26501
1,0,66083,2020-04-26,22898
3,0,66085,2020-04-26,26502
3,0,66086,2020-04-26,26503
3,0,66089,2020-04-26,26504
3,0,66092,2020-04-26,26505
3,0,66093,2020-04-26,26506
2,0,66094,2020-04-26,26507
4,0,66097,2020-04-26,26508
4,0,66113,2020-04-27,26509
1,0,66127,2020-04-27,16152
2,0,66130,2020-04-27,26510
1,0,66134,2020-04-27,13680
4,0,66144,2020-04-27,18732
1,0,66150,2020-04-27,18493
4,0,66155,2020-04-27,26511
3,0,66159,2020-04-27,16635
1,0,66167,2020-04-27,26512
3,0,66169,2020-04-27,26513
4,0,66170,2020-04-28,26514
3,0,66173,2020-04-28,26515
3,0,66192,2020-04-28,26516
3,0,66194,2020-04-28,26517
1,0,66212,2020-04-29,20387
1,117870,0,2020-04-29,20570
1,0,66197,2020-04-30,13351
1,0,66267,2020-04-30,23363
3,0,66274,2020-04-30,26521
4,0,66290,2020-04-30,26522
4,0,66311,2020-04-30,26523
2,0,66322,2020-05-01,26524
1,0,66327,2020-05-01,25422
4,0,66330,2020-05-01,26525
4,0,66335,2020-05-01,26526
4,0,66340,2020-05-02,26527
1,0,66344,2020-05-02,19546
2,0,66350,2020-05-02,26528
1,0,66353,2020-05-02,13357
1,0,66354,2020-05-02,20760
1,0,66362,2020-05-02,2936
2,0,66363,2020-05-02,26529
3,0,66372,2020-05-02,26530
4,0,66376,2020-05-02,26531
3,0,66377,2020-05-02,26532
3,0,66379,2020-05-03,26533
3,0,66385,2020-05-03,26534
4,0,66390,2020-05-03,26535
4,0,66393,2020-05-03,26536
1,0,66400,2020-05-04,22825
2,0,66409,2020-05-04,26537
1,0,66414,2020-05-04,26539
1,0,66419,2020-05-04,9951
1,0,66428,2020-05-05,20303
5,0,66429,2020-05-05,26540
2,0,66431,2020-05-05,26541
1,0,66435,2020-05-05,26542
4,0,66446,2020-05-05,26543
1,0,66468,2020-05-06,21574
4,0,66480,2020-05-06,26544
1,0,66488,2020-05-06,13548
1,0,66513,2020-05-06,13975
2,0,66522,2020-05-07,26545
3,0,66527,2020-05-07,26546
3,0,66566,2020-05-07,26547
1,118300,0,2020-05-08,24726
1,0,66595,2020-05-09,13833
3,0,66599,2020-05-09,26548
2,0,66607,2020-05-09,26549
3,0,66614,2020-05-09,26550
2,0,66615,2020-05-09,26551
4,0,66616,2020-05-10,26552
3,0,66622,2020-05-10,26553
2,0,66628,2020-05-10,26554
2,0,66636,2020-05-11,26555
2,0,66637,2020-05-11,26556
2,0,66641,2020-05-11,26557
3,0,66648,2020-05-11,26558
1,0,66655,2020-05-11,20977
1,0,66662,2020-05-11,6098
5,0,66668,2020-05-11,26559
3,0,66671,2020-05-12,26560
2,0,66688,2020-05-12,26561
1,0,66696,2020-05-12,8671
1,0,66705,2020-05-12,18955
2,0,66711,2020-05-12,26562
4,0,66713,2020-05-12,26564
3,0,66720,2020-05-13,26565
2,0,66730,2020-05-13,26566
2,0,66740,2020-05-13,26567
1,0,66744,2020-05-14,22414
1,0,66749,2020-05-14,26568
5,0,66750,2020-05-14,26569
2,0,66774,2020-05-14,26570
2,0,66775,2020-05-14,26571
2,0,66783,2020-05-15,26572
3,0,66789,2020-05-15,26573
4,0,66795,2020-05-15,26574
2,0,66801,2020-05-15,26575
2,0,66803,2020-05-15,26576
1,0,66804,2020-05-15,22486
4,0,66808,2020-05-15,26577
4,0,66810,2020-05-15,26578
1,0,66815,2020-05-15,23248
4,0,66820,2020-05-15,26580
1,0,66821,2020-05-15,20276
2,0,66825,2020-05-16,26581
4,0,66826,2020-05-16,26582
1,0,66838,2020-05-16,26307
4,0,66842,2020-05-16,26583
3,0,66843,2020-05-16,26584
1,0,66845,2020-05-16,23659
5,0,66849,2020-05-16,26585
3,0,66853,2020-05-16,26586
1,0,66854,2020-05-16,13496
1,0,66856,2020-05-17,20260
1,0,66860,2020-05-17,14353
1,0,66861,2020-05-17,18256
2,0,66862,2020-05-17,26587
3,0,66865,2020-05-17,26588
1,0,66883,2020-05-18,709
4,0,66889,2020-05-18,26590
1,0,66897,2020-05-19,24598
4,0,66899,2020-05-19,26591
1,0,66900,2020-05-19,26592
1,0,66908,2020-05-19,26593
4,0,66923,2020-05-19,26594
1,0,66926,2020-05-20,20247
5,0,66928,2020-05-20,26595
1,0,66934,2020-05-20,16204
2,0,66941,2020-05-20,26596
1,0,66946,2020-05-20,21146
2,0,66954,2020-05-20,26597
1,0,66960,2020-05-20,4751
5,0,66961,2020-05-20,26598
4,0,66966,2020-05-21,26599
2,0,66971,2020-05-21,26600
3,0,66979,2020-05-21,26601
1,0,66988,2020-05-21,19990
3,0,66990,2020-05-21,26602
1,0,67016,2020-05-21,24729
1,0,67022,2020-05-22,16943
2,0,67026,2020-05-22,26604
2,0,67027,2020-05-22,26605
1,0,67036,2020-05-22,18647
1,0,67037,2020-05-22,26606
1,0,67043,2020-05-22,13285
3,0,67049,2020-05-23,26607
1,0,67067,2020-05-23,9408
1,0,67068,2020-05-23,14385
3,0,67073,2020-05-24,26610
5,0,67074,2020-05-24,26611
1,0,67079,2020-05-24,25287
1,0,67081,2020-05-24,26612
3,0,67083,2020-05-24,26613
2,0,67086,2020-05-24,26614
1,0,67091,2020-05-25,3117
2,0,67109,2020-05-25,26615
4,0,67110,2020-05-25,26616
1,0,67112,2020-05-25,17955
3,0,67125,2020-05-25,26617
4,0,67127,2020-05-25,26618
1,0,67140,2020-05-26,26608
1,0,67165,2020-05-26,18105
4,0,67179,2020-05-26,26620
3,0,67199,2020-05-27,26624
1,0,67200,2020-05-27,21084
3,0,67205,2020-05-27,26625
3,0,67226,2020-05-27,26627
1,0,67236,2020-05-28,18622
1,0,67239,2020-05-28,15166
2,0,67260,2020-05-28,26628
1,0,67276,2020-05-28,17269
1,0,67283,2020-05-29,12118
1,0,67287,2020-05-29,26629
1,0,67290,2020-05-29,23312
2,0,67291,2020-05-29,26630
1,0,67296,2020-05-29,18797
2,0,67297,2020-05-29,26631
1,0,67298,2020-05-29,23004
1,0,67306,2020-05-29,22145
1,0,67308,2020-05-29,22064
2,0,67310,2020-05-30,26632
2,0,67318,2020-05-30,26633
2,0,67320,2020-05-30,26634
6,0,67320,2020-05-30,26634
1,0,67321,2020-05-30,24997
3,0,67322,2020-05-30,26635
3,0,67326,2020-05-30,26636
1,0,67332,2020-05-30,18200
2,0,67335,2020-05-30,26637
2,0,67336,2020-05-30,26638
3,0,67340,2020-05-30,26639
4,0,67344,2020-05-31,26640
1,0,67345,2020-05-31,21327
2,0,67346,2020-05-31,26641
3,0,67347,2020-05-31,26642
3,0,67360,2020-05-31,26643
1,0,67366,2020-06-01,15795
1,0,67375,2020-06-01,21240
1,0,67380,2020-06-01,1221
4,0,67388,2020-06-01,26644
3,0,67393,2020-06-01,26645
2,0,67394,2020-06-01,26646
1,0,67400,2020-06-01,25508
2,0,67400,2020-06-01,25508
1,0,67401,2020-06-01,21360
1,0,67406,2020-06-01,12915
3,0,67407,2020-06-01,26647
2,0,67416,2020-06-01,26648
1,0,67417,2020-06-01,1215
4,0,67427,2020-06-02,26649
5,0,67431,2020-06-02,26651
1,0,67455,2020-06-02,24494
2,0,67456,2020-06-02,26652
1,0,67460,2020-06-02,25120
2,0,67462,2020-06-02,26653
1,0,67467,2020-06-02,2111
4,0,67468,2020-06-02,26654
1,0,67476,2020-06-03,14785
1,0,67483,2020-06-03,25315
3,0,67497,2020-06-03,26657
3,0,67503,2020-06-03,26658
1,0,67514,2020-06-03,26659
1,0,67527,2020-06-04,20569
2,0,67541,2020-06-04,26660
1,0,67566,2020-06-04,26661
1,0,67573,2020-06-05,22567
1,0,67574,2020-06-05,11562
5,0,67578,2020-06-05,26662
1,0,67588,2020-06-05,26663
1,0,67593,2020-06-05,24697
2,0,67597,2020-06-05,26664
5,0,67607,2020-06-06,26665
1,0,67612,2020-06-06,1501
1,0,67617,2020-06-06,21438
1,0,67618,2020-06-06,4924
1,0,67619,2020-06-06,23517
5,0,67633,2020-06-06,26666
6,0,67649,2020-06-07,26667
5,0,67649,2020-06-07,26667
2,0,67664,2020-06-07,26668
1,0,67665,2020-06-07,22081
1,119754,0,2020-06-07,20323
2,0,67669,2020-06-07,26669
2,0,67672,2020-06-08,26670
1,0,67688,2020-06-08,23599
1,0,67694,2020-06-08,9348
3,0,67707,2020-06-08,26674
1,0,67712,2020-06-08,24219
1,0,67729,2020-06-09,19224
1,0,67731,2020-06-09,4269
1,0,67737,2020-06-09,15694
0,0,67744,2020-06-09,15307
5,0,67766,2020-06-09,26675
1,0,67797,2020-06-10,21132
1,0,67801,2020-06-11,22303
1,0,67803,2020-06-11,11751
1,0,67805,2020-06-11,23950
2,0,67814,2020-06-11,26677
3,0,67826,2020-06-11,26679
2,0,67832,2020-06-11,26680
3,0,67833,2020-06-11,26681
6,0,67838,2020-06-11,26682
1,0,67841,2020-06-11,6635
2,0,67843,2020-06-12,26683
2,0,67848,2020-06-12,26684
1,0,67863,2020-06-12,12863
1,0,67865,2020-06-12,20238
2,0,67883,2020-06-13,26685
1,0,67887,2020-06-13,16847
1,0,67888,2020-06-13,18830
3,0,67889,2020-06-13,26686
4,0,67897,2020-06-13,26689
1,0,67908,2020-06-14,19051
3,0,67909,2020-06-14,26690
3,0,67914,2020-06-14,26691
1,120103,0,2020-06-14,23049
3,0,67919,2020-06-14,26692
4,0,67920,2020-06-14,26693
4,0,67922,2020-06-15,26694
1,0,67924,2020-06-15,26695
1,0,67925,2020-06-15,23185
2,0,67933,2020-06-15,26696
3,0,67942,2020-06-15,26697
1,0,67943,2020-06-15,26695
3,0,67956,2020-06-15,26698
3,0,67961,2020-06-15,26699
3,0,67965,2020-06-15,26700
2,0,67971,2020-06-15,26701
1,0,67979,2020-06-15,21446
1,0,67996,2020-06-16,26702
3,0,68004,2020-06-16,26703
1,0,68010,2020-06-16,26704
3,0,68022,2020-06-16,26705
2,0,68030,2020-06-16,26706
2,0,68033,2020-06-16,26707
0,0,68036,2020-06-16,14641
2,0,68040,2020-06-16,26708
1,0,68043,2020-06-16,26709
3,0,68062,2020-06-17,26710
1,0,68067,2020-06-17,12997
2,0,68072,2020-06-17,26711
1,0,68074,2020-06-17,15919
3,0,68076,2020-06-17,12570
2,0,68082,2020-06-17,26712
1,0,68083,2020-06-17,14519
2,0,68107,2020-06-18,26713
1,0,68120,2020-06-18,22216
4,0,68126,2020-06-18,26714
3,0,68133,2020-06-18,26715
3,0,68140,2020-06-18,26716
1,0,68144,2020-06-18,21731
1,0,68155,2020-06-19,26719
2,0,68178,2020-06-19,26720
2,0,68205,2020-06-19,26721
4,0,68211,2020-06-20,26722
1,0,68219,2020-06-20,11472
4,0,68222,2020-06-20,26723
2,0,68222,2020-06-20,26723
4,0,68223,2020-06-20,26724
3,0,68226,2020-06-20,26725
2,0,68226,2020-06-20,26725
3,0,68227,2020-06-20,26726
2,0,68227,2020-06-20,26726
2,0,68235,2020-06-20,26727
3,0,68237,2020-06-20,26728
1,0,68244,2020-06-21,19836
2,0,68246,2020-06-21,26729
5,0,68257,2020-06-21,26730
2,0,68264,2020-06-21,26731
2,0,68265,2020-06-21,26732
3,0,68276,2020-06-22,26733
1,0,68299,2020-06-22,18251
1,0,68312,2020-06-22,25232
3,0,68323,2020-06-23,26734
2,0,68328,2020-06-23,26735
3,0,68329,2020-06-23,26736
1,0,68330,2020-06-23,2997
2,0,68334,2020-06-23,26737
2,0,68340,2020-06-23,26738
3,0,68347,2020-06-23,26739
2,0,68368,2020-06-23,26740
3,0,68379,2020-06-24,26741
2,0,68379,2020-06-24,26741
2,0,68383,2020-06-24,26742
3,0,68387,2020-06-24,26743
1,0,68394,2020-06-24,22989
4,0,68397,2020-06-24,26744
1,0,68399,2020-06-24,21138
3,0,68407,2020-06-25,26745
4,0,68411,2020-06-25,26746
3,0,68415,2020-06-25,26747
4,0,68427,2020-06-25,26748
2,0,68427,2020-06-25,26748
1,0,68443,2020-06-25,26625
2,0,68450,2020-06-25,26749
2,120795,0,2020-06-26,26750
1,0,68473,2020-06-26,7903
2,0,68474,2020-06-26,26752
2,0,68476,2020-06-26,26753
1,0,68482,2020-06-26,24794
3,0,68484,2020-06-26,26754
1,0,68487,2020-06-26,25215
4,0,68499,2020-06-26,26755
2,0,68503,2020-06-27,26756
3,0,68509,2020-06-27,26757
1,0,68512,2020-06-27,6523
3,0,68513,2020-06-27,26758
4,0,68516,2020-06-27,26759
2,0,68518,2020-06-27,26760
3,0,68526,2020-06-28,26761
6,0,68534,2020-06-28,26762
3,0,68535,2020-06-28,26763
5,0,68552,2020-06-29,26764
3,0,68554,2020-06-29,26765
3,0,68562,2020-06-29,26767
3,0,68577,2020-06-29,26768
1,0,68595,2020-06-30,16288
6,0,68603,2020-06-30,26770
4,0,68610,2020-06-30,26771
1,0,68659,2020-07-01,14898
1,0,68667,2020-07-01,26773
4,0,68678,2020-07-01,26774
4,0,68679,2020-07-01,26775
1,0,68680,2020-07-01,6705
1,0,68575,2020-07-02,23705
1,0,68702,2020-07-02,17195
3,0,68707,2020-07-02,26776
1,0,68721,2020-07-02,22176
1,0,68723,2020-07-03,17869
5,0,68730,2020-07-03,26777
1,0,68752,2020-07-04,22439
1,0,68760,2020-07-04,12201
1,0,68763,2020-07-04,12772
2,0,68764,2020-07-04,26778
3,0,68765,2020-07-04,26779
1,0,68776,2020-07-05,24141
4,0,68784,2020-07-05,26780
3,0,68795,2020-07-05,20545
6,0,68796,2020-07-05,26781
3,0,68800,2020-07-05,26782
1,0,68803,2020-07-05,10907
3,0,68804,2020-07-05,26783
3,0,68809,2020-07-06,26784
3,0,68815,2020-07-06,26785
5,0,68821,2020-07-06,26786
1,0,68832,2020-07-06,23526
5,0,68834,2020-07-06,26787
1,0,68835,2020-07-06,8109
2,0,68844,2020-07-07,26789
1,0,68847,2020-07-07,10554
2,0,68851,2020-07-07,26790
1,0,68863,2020-07-07,15432
3,0,68866,2020-07-07,26791
2,0,68882,2020-07-08,26792
3,0,68900,2020-07-08,26794
2,0,68902,2020-07-08,26795
1,0,68910,2020-07-09,24668
2,0,68912,2020-07-09,26796
2,0,68913,2020-07-09,26797
3,0,68915,2020-07-09,26798
1,0,68933,2020-07-09,12937
1,0,68941,2020-07-09,15481
1,0,68946,2020-07-09,26799
6,0,68956,2020-07-09,26800
3,0,68957,2020-07-09,26801
2,0,68966,2020-07-09,26802
1,0,68969,2020-07-09,20894
4,0,68976,2020-07-09,26803
5,0,68978,2020-07-10,26804
3,0,68986,2020-07-10,26805
3,0,68987,2020-07-10,24885
5,0,69003,2020-07-10,26806
1,0,69004,2020-07-10,18497
1,121508,0,2020-07-10,8530
2,0,69015,2020-07-10,26807
3,0,69018,2020-07-11,26808
1,0,69020,2020-07-11,18533
5,0,69023,2020-07-11,26810
4,0,69024,2020-07-11,26811
1,0,69027,2020-07-11,13780
1,0,69029,2020-07-11,17774
1,0,69030,2020-07-11,4395
3,0,69031,2020-07-11,26812
2,0,69032,2020-07-11,26813
3,0,69036,2020-07-11,26814
4,0,69039,2020-07-11,26815
1,0,69040,2020-07-11,25236
3,0,69044,2020-07-12,26816
5,0,69044,2020-07-12,26816
5,0,69047,2020-07-12,26817
1,0,69055,2020-07-12,17895
2,0,69059,2020-07-12,26818
2,0,69063,2020-07-12,26819
3,0,69064,2020-07-12,26820
3,0,69065,2020-07-12,26821
