cod_tab_preco,nom_tab_preco,ind_ajuste,perc_ajuste,ind_tab_padrao,perc_urgencia,cod_unid_oper,cod_unid_negoc,ind_situacao,cod_tab_desc_progres,ind_aceita_bonus,ind_plano_saude,cod_produto,dat_vigencia,vlr_produto,vlr_prod_urg,vlr_cus_prod,vlr_cus_medio,perc_mrg_lucro,vlr_desc_comis,vlr_desc_apoio,vlr_prod_complementar,vlr_ultima_compra
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,5365,2021-02-26,9.0,9.0,2.45,2.444,200.0,0.0,0.0,0.0,2.45
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,4752,2022-02-24,3.0,3.0,0.402,0.351,300.0,0.0,0.0,0.0,0.402
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,9481,2022-06-17,38.0,38.0,27.039,-3548.856,50.0,0.0,0.0,0.0,27.039
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,9890,2021-04-15,19.2,19.2,24.173,22.538,5.0,24.4,,,24.173
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,5369,2021-01-08,1.0,1.0,0.117,0.082,1.0,0.117,0.0,,0.117
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,1892,2022-06-15,36.0,36.0,3.72,20.17,50.0,0.0,0.0,0.0,3.72
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,9757,2022-06-15,97.0,97.0,61.095,-970.409,50.0,0.0,0.0,0.0,61.095
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,3004,2021-04-15,2.5,2.5,1.314,1.333,200.0,1.314,0.0,,1.314
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,5793,2022-06-15,10.0,10.0,0.42,0.419,300.0,0.0,0.0,0.0,0.42
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,5846,2021-04-15,38.0,38.0,7.508,-112.261,300.0,0.0,0.0,0.0,7.508
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,5535,2022-10-07,4.0,4.0,0.51,0.515,200.0,26.513,0.0,,0.51
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,10478,2022-06-15,882.0,0.0,882.0,573.3,,,,,573.3
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,4295,2021-04-15,25.0,25.0,10.894,-33.105,200.0,0.0,0.0,0.0,10.894
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,10477,2022-06-15,225.0,0.0,225.0,146.25,,,,,146.25
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,8733,2022-06-15,504.0,504.0,504.0,,50.0,0.0,0.0,,
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,5536,2021-04-15,4.0,4.0,0.387,0.314,30.0,0.46,0.0,,0.387
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,4295,2021-04-20,33.0,33.0,10.89,0.0,200.0,0.0,0.0,0.0,0.0
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,9501,2021-01-26,24.0,24.0,22.17,16.838,50.0,22.17,0.0,,22.17
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,7548,2022-06-13,334.0,334.0,168.825,133.954,100.0,0.0,0.0,0.0,168.825
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,8899,2021-04-20,61.0,61.0,40.98,0.063,50.0,0.0,0.0,0.0,0.02
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,10395,2021-04-20,116.25,116.25,116.23,0.0,0.0,0.0,0.0,0.0,0.0
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,60,2021-04-20,219.0,219.0,137.0,0.0,60.0,0.0,0.0,0.0,0.0
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,2708,2021-04-22,2.5,2.5,0.6,0.063,,0.0,,,0.02
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,9626,2021-01-02,280.0,280.0,100.0,0.0,200.0,0.0,0.0,0.0,0.0
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,3095,2022-06-13,39.0,39.0,26.15,24.569,50.0,0.0,0.0,0.0,26.15
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,9751,2021-04-22,21.0,21.0,13.424,19.962,50.0,0.0,0.0,0.0,13.424
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,10150,2021-04-22,34.0,34.0,20.298,23.49,50.0,0.0,0.0,0.0,20.298
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,4279,2022-06-11,15.0,15.0,5.01,0.0,200.0,0.0,0.0,0.0,0.0
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,10476,2022-06-10,20.0,0.0,13.0,13.0,,,,,13.0
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,7933,2021-04-23,150.0,150.0,65.022,66.772,200.0,73.216,0.0,,65.022
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,7453,2021-04-23,171.0,171.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,8065,2021-04-23,70.0,70.0,35.0,0.0,50.0,0.0,0.0,0.0,0.0
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,7933,2022-10-07,165.0,165.0,75.816,74.594,200.0,0.0,0.0,0.0,75.816
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,10475,2022-06-10,20.0,0.0,13.0,13.0,,,,,13.0
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,3854,2022-06-10,148.0,148.0,110.0,0.0,35.0,0.0,0.0,0.0,0.0
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,5477,2021-04-23,1.0,1.0,59.114,59.114,0.0,59.114,0.0,,59.114
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,9502,2021-01-26,29.0,29.0,26.19,54.176,55.0,26.19,0.0,,26.19
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,4020,2022-06-10,325.0,325.0,185.25,0.0,65.0,0.0,0.0,0.0,0.0
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,4022,2022-06-10,725.0,725.0,536.75,0.0,35.0,0.0,0.0,0.0,0.0
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,5543,2021-04-23,2.0,2.0,0.214,0.204,200.0,0.286,0.0,,0.214
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,10294,2021-04-23,17.0,0.0,8.445,10.151,,11.933,,,8.445
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,3958,2021-04-24,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,3959,2021-04-24,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,10473,2022-06-10,18.0,0.0,11.7,11.7,,,,,11.7
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,10142,2022-06-10,635.0,635.0,470.0,0.0,35.0,0.0,0.0,0.0,0.0
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,4343,2021-04-26,3.0,3.0,0.543,0.53,0.0,0.69,0.0,,0.543
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,9751,2022-10-26,24.0,24.0,15.001,39.744,50.0,0.0,0.0,0.0,15.001
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,10472,2022-06-10,100.0,0.0,65.0,65.0,,,,,65.0
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,10471,2022-06-10,50.0,0.0,32.5,32.5,,,,,32.5
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,9959,2021-04-26,32.0,32.0,21.0,21.0,0.0,0.0,,,21.0
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,10470,2022-06-10,30.0,0.0,19.5,19.5,,,,,19.5
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,5496,2022-06-10,0.0,0.0,7.9,11.766,0.0,21.12,0.0,,7.9
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,9960,2021-04-26,32.0,32.0,21.0,21.0,,36.111,,,21.0
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,4730,2022-06-10,38.0,38.0,7.791,74.397,200.0,0.0,0.0,0.0,7.791
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,9962,2021-04-26,32.0,32.0,21.0,21.0,,45.0,,,21.0
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,4279,2022-06-10,14.0,14.0,5.013,5.059,200.0,0.0,0.0,0.0,5.013
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,10046,2021-04-26,0.0,0.0,21.0,21.0,,34.0,,,21.0
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,3985,2021-04-27,700.0,700.0,500.0,0.0,50.0,0.0,0.0,0.0,0.0
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,8845,2021-04-27,2300.0,2300.0,1500.0,0.0,100.0,0.0,0.0,0.0,0.0
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,4300,2021-01-28,18.0,18.0,4.491,-287.947,200.0,4.491,0.0,,4.491
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,3691,2022-06-10,27.0,27.0,18.08,-18809.083,50.0,0.0,0.0,0.0,18.08
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,10056,2021-04-28,225.0,225.0,147.245,147.245,45.0,0.0,0.0,0.0,147.245
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,10467,2022-06-09,70.0,0.0,45.5,45.5,,,,,45.5
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,10466,2022-06-09,85.0,0.0,55.25,55.25,,,,,55.25
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,10057,2021-04-28,240.0,240.0,154.815,154.815,45.0,0.0,0.0,0.0,154.815
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,4097,2021-04-28,750.0,750.0,300.0,0.0,50.0,0.0,0.0,0.0,0.0
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,10041,2021-04-28,7.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,5396,2021-04-28,9.0,9.0,5.89,0.0,50.0,0.0,0.0,0.0,0.0
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,10001,2021-04-28,5.0,5.0,3.3,0.0,50.0,0.0,0.0,0.0,0.0
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,5456,2021-04-28,57.0,57.0,32.36,0.0,75.0,0.0,0.0,0.0,0.0
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,8899,2022-10-05,65.0,65.0,36.874,4732.774,50.0,0.0,0.0,0.0,36.874
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,10465,2022-06-09,85.0,0.0,55.25,55.25,,,,,55.25
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,10464,2022-06-09,40.0,0.0,26.0,26.0,,,,,26.0
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,4309,2021-04-28,11.0,11.0,1.594,1818.833,400.0,0.0,0.0,0.0,1.594
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,10317,2022-10-05,8.0,8.0,2.465,2.186,300.0,0.0,0.0,0.0,2.465
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,10463,2022-06-09,70.0,0.0,45.5,45.5,,,,,45.5
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,10462,2022-06-09,30.0,0.0,19.5,19.5,,,,,19.5
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,5536,2021-04-28,4.0,4.0,0.359,0.318,30.0,0.46,0.0,,0.359
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,10461,2022-06-09,22.97,0.0,14.93,14.93,,,,,14.93
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,10460,2022-06-09,26.4,26.4,26.4,20.0,0.0,,,,26.4
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,9920,2021-04-28,71.0,71.0,42.971,48.719,50.0,44.213,0.0,,42.971
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,10319,2021-04-28,65.0,0.0,42.533,22.392,,42.533,,,42.533
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,8733,2021-04-28,450.0,450.0,320.0,0.0,35.0,0.0,0.0,0.0,0.0
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,3820,2021-04-28,168.0,168.0,112.0,0.0,50.0,0.0,0.0,0.0,0.0
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,9655,2021-04-29,529.0,529.0,392.0,0.0,35.0,0.0,0.0,0.0,0.0
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,10394,2021-04-29,240.0,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,9689,2021-04-29,1400.0,1400.0,1000.0,0.0,40.0,0.0,0.0,0.0,0.0
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,10336,2021-04-29,1890.0,1890.0,1350.0,0.0,40.0,0.0,0.0,0.0,0.0
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,4840,2021-01-28,12.0,12.0,0.584,0.585,3200.0,0.0,0.0,0.0,0.584
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,10459,2022-06-09,26.4,0.0,17.16,17.16,,,,,17.16
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,10458,2022-06-09,20.0,0.0,13.0,13.0,,,,,13.0
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,4241,2021-04-29,113.0,113.0,26.969,8.777,300.0,0.0,0.0,0.0,26.969
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,10337,2021-05-01,160.0,160.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,9834,2021-05-01,160.0,160.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,9840,2021-05-01,165.0,165.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,10393,2021-05-01,210.0,210.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,10202,2021-05-01,280.0,280.0,180.0,0.0,50.0,0.0,0.0,0.0,0.0
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,10457,2022-06-09,25.0,0.0,16.25,16.25,,,,,16.25
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,10456,2022-06-09,18.0,0.0,11.7,11.7,,,,,11.7
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,9761,2021-05-05,28.0,28.0,17.0,-483.619,60.0,0.0,0.0,0.0,17.0
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,10400,2021-05-06,52.0,52.0,20.1,19.146,100.0,0.0,0.0,0.0,20.1
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,9752,2022-10-05,28.0,28.0,17.991,17.297,50.0,0.0,0.0,0.0,17.991
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,10455,2022-06-09,18.0,0.0,11.7,11.7,,,,,11.7
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,10454,2022-06-09,27.0,0.0,17.55,17.55,,,,,17.55
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,5477,2021-05-07,1.0,1.0,57.177,58.146,0.0,59.114,0.0,,57.177
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,10453,2022-06-09,18.0,0.0,11.7,11.7,,,,,11.7
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,10452,2022-06-09,15.0,0.0,9.75,9.75,,,,,9.75
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,5568,2021-05-07,4.0,4.0,0.566,0.587,0.0,0.67,0.0,,0.566
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,10451,2022-06-09,15.0,0.0,9.75,9.75,,,,,9.75
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,10450,2022-06-09,10.0,0.0,6.5,6.5,,,,,6.5
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,4300,2021-05-07,18.0,18.0,7.01,-2745.919,200.0,7.01,0.0,,7.01
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,5422,2021-01-28,0.2,0.2,32.68,31.878,0.0,32.84,0.0,,32.68
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,10449,2022-06-09,10.0,0.0,6.5,6.5,,,,,6.5
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,10447,2022-06-09,130.0,0.0,84.5,84.5,,,,,84.5
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,4752,2021-05-07,2.0,2.0,0.403,0.332,0.0,0.403,0.0,,0.403
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,10395,2021-05-10,135.0,135.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,4236,2021-05-12,2800.0,2800.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,10395,2021-05-12,101.1,101.1,101.1,0.0,0.0,0.0,0.0,0.0,0.0
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,5500,2021-01-08,15.0,15.0,8.847,8.71,0.0,8.847,0.0,,8.847
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,10446,2022-06-09,198.0,0.0,128.7,128.7,,,,,128.7
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,10445,2022-06-09,138.0,0.0,89.7,89.7,,,,,89.7
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,5363,2021-05-13,1.0,0.1,0.092,0.082,20.0,0.095,0.0,,0.092
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,458,2022-10-05,195.0,195.0,195.0,,50.0,0.0,0.0,,
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,10444,2022-06-09,96.0,0.0,62.4,62.4,,,,,62.4
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,10443,2022-06-09,40.0,0.0,26.0,26.0,,,,,26.0
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,5369,2021-05-13,1.0,1.0,0.1,0.09,1.0,0.124,0.0,,0.1
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,4300,2021-05-14,22.0,22.0,7.0,0.0,200.0,0.0,0.0,0.0,0.0
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,10319,2021-05-14,73.0,73.0,48.6,0.0,50.0,0.0,0.0,0.0,0.0
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,10442,2022-06-09,35.0,0.0,22.75,22.75,,,,,22.75
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,10441,2022-06-09,35.0,0.0,22.75,22.75,,,,,22.75
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,2821,2021-05-14,37.0,37.0,33.01,838.97,45.0,0.0,0.0,,33.01
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,10440,2022-06-09,180.0,0.0,117.0,117.0,,,,,117.0
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,10439,2022-06-09,180.0,0.0,117.0,117.0,,,,,117.0
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,7260,2021-05-14,84.0,84.0,51.593,51.592,50.0,0.0,0.0,0.0,51.593
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,5593,2021-01-28,7.5,7.5,1.216,1.237,250.0,1.673,0.0,,1.216
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,10438,2022-06-09,180.0,0.0,117.0,117.0,,,,,117.0
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,10437,2022-06-09,130.0,0.0,84.5,84.5,,,,,84.5
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,5947,2021-05-14,9.0,9.0,1.633,1.534,300.0,0.0,0.0,0.0,1.633
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,10177,2021-01-28,21.0,21.0,7.0,6.943,200.0,0.0,0.0,0.0,7.0
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,10436,2022-06-09,100.0,0.0,65.0,65.0,,,,,65.0
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,10317,2022-06-08,8.0,8.0,2.595,2.897,300.0,0.0,0.0,0.0,2.595
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,8111,2021-05-14,42.0,42.0,27.918,27.071,50.0,0.0,0.0,0.0,27.918
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,10092,2021-01-28,100.0,100.0,40.494,40.494,150.0,0.0,0.0,0.0,40.494
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,10080,2022-06-08,59.0,59.0,39.38,37.339,50.0,0.0,0.0,0.0,39.38
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,2078,2022-06-08,7.0,7.0,1.048,2.343,0.0,9.035,0.0,,1.048
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,9481,2021-05-14,38.0,38.0,25.036,10.704,50.0,0.0,0.0,0.0,25.036
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,10141,2021-05-14,52.0,52.0,34.754,-60.294,50.0,0.0,0.0,0.0,34.754
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,10203,2021-02-01,325.0,325.0,210.0,0.0,50.0,0.0,0.0,0.0,0.0
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,708,2022-06-08,22.482,22.48,16.26,12.636,,0.0,,,16.26
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,5378,2021-05-14,8.0,8.0,5.44,6.813,0.0,15.188,0.0,,5.44
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,10053,2021-02-01,175.0,175.0,110.0,0.0,60.0,0.0,0.0,0.0,0.0
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,10236,2022-06-07,600.0,600.0,400.0,0.0,50.0,0.0,0.0,0.0,0.0
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,8232,2022-06-07,750.0,750.0,500.0,0.0,50.0,0.0,0.0,0.0,0.0
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,5652,2021-05-14,2.0,2.0,4.57,4.324,0.0,0.0,0.0,,4.57
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,1276,2021-02-01,69.0,69.0,299.77,49.581,150.0,0.0,0.0,0.0,299.77
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,10448,2022-06-06,15.0,0.0,9.75,9.75,,,,,9.75
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,9501,2022-06-05,49.0,49.0,18.32,17.826,0.0,0.0,0.0,0.0,18.32
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,9890,2021-05-14,19.2,19.2,23.48,22.698,5.0,24.4,,,23.48
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,326,2021-01-02,180.0,180.0,60.0,0.0,150.0,0.0,0.0,0.0,0.0
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,8712,2022-06-05,32.0,32.0,10.8,10.8,0.0,0.0,0.0,0.0,10.8
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,8585,2021-05-14,66.0,66.0,35.9,39.246,100.0,0.0,0.0,0.0,35.9
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,10301,2022-10-04,9.5,0.0,2.15,2.1,,2.15,,,2.15
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,8595,2022-06-05,42.0,42.0,23.0,19.667,50.0,0.0,0.0,0.0,23.0
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,8590,2021-05-14,42.0,42.0,27.39,27.961,0.0,27.39,0.0,,27.39
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,10294,2022-10-04,17.0,0.0,6.97,7.51,,11.933,,,6.97
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,8590,2022-06-05,51.0,51.0,27.39,31.62,50.0,0.0,0.0,0.0,27.39
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,8593,2021-05-14,43.0,43.0,27.39,33.0,100.0,0.0,0.0,,27.39
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,1876,2021-02-01,0.0,0.0,27.9,28.445,0.0,0.0,0.0,,27.9
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,7262,2022-06-05,27.0,27.0,10.74,10.72,0.0,0.0,0.0,0.0,10.74
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,8594,2021-05-14,36.0,36.0,23.0,21.24,80.0,23.0,0.0,0.0,23.0
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,3095,2021-05-14,25.0,25.0,18.51,56.029,50.0,0.0,0.0,0.0,18.51
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,7928,2021-05-17,240.0,240.0,150.0,0.0,60.0,0.0,0.0,0.0,0.0
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,9898,2021-05-17,2100.0,2100.0,1400.0,0.0,50.0,0.0,0.0,0.0,0.0
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,4064,2021-05-17,2400.0,2400.0,1600.0,0.0,50.0,0.0,0.0,0.0,0.0
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,4067,2021-05-17,2250.0,2250.0,1400.0,0.0,60.0,0.0,0.0,0.0,0.0
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,2032,2022-10-25,8.0,8.0,15.24,1.652,300.0,0.0,0.0,0.0,15.24
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,3513,2022-06-05,9.0,9.0,4.08,3.52,200.0,4.08,0.0,,4.08
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,9732,2021-05-17,13.0,13.0,4.954,4.84,200.0,41.9,0.0,,4.954
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,3494,2022-06-05,14.0,14.0,5.48,5.48,200.0,0.0,0.0,,5.48
1,PADRAO,N,25.0,S,0.0,1,61,A,4.0,N,N,3113,2022-06-05,42.0,42.0,16.59,20.851,0.0,0.0,0.0,0.0,16.59
