id_origem,id_os,id_admissao,dt_inclusao,cod_proprietario
1,0,0,2022-03-17,13558
6,93008,108156,2022-03-18,3247
6,0,0,2022-03-18,13559
6,93039,108192,2022-03-19,9515
6,0,0,2022-03-19,13560
6,93057,0,2022-03-19,5678
9,0,108217,2022-03-19,13250
5,0,0,2022-03-21,13563
6,0,0,2022-03-23,13564
5,0,0,2022-03-23,13566
6,0,0,2022-03-24,13567
3,0,0,2022-03-25,13568
1,0,0,2022-03-25,13569
1,0,0,2022-03-26,13570
5,0,0,2022-03-26,13571
5,0,0,2022-03-26,13572
5,93221,108444,2022-03-27,2342
1,0,0,2022-03-28,13573
6,0,108451,2022-03-28,10931
9,0,0,2022-03-29,13575
6,0,0,2022-03-29,13576
5,0,0,2022-03-30,13577
5,0,0,2022-03-30,13578
5,0,0,2022-03-31,13579
5,0,0,2022-03-31,13580
1,0,0,2022-03-31,13581
3,0,0,2022-04-02,13582
3,0,0,2022-04-02,13583
5,0,0,2022-04-02,13584
5,0,0,2022-04-02,13585
9,0,0,2022-04-05,13586
5,0,0,2022-04-05,13587
6,0,0,2022-04-06,13588
6,0,0,2022-04-06,13589
5,0,0,2022-04-06,13590
1,0,0,2022-04-07,13591
3,0,0,2022-04-08,13592
5,93466,108757,2022-04-08,5534
1,0,0,2022-04-08,13593
1,0,0,2022-04-08,13594
6,93507,108802,2022-04-11,8139
5,0,0,2022-04-11,13596
5,0,0,2022-04-12,13597
8,0,0,2022-04-12,13598
6,93536,108853,2022-04-13,7692
5,0,0,2022-04-15,13602
6,0,108907,2022-04-16,9059
3,0,0,2022-04-17,13606
8,0,0,2022-04-17,13607
3,0,0,2022-04-18,13608
5,0,0,2022-04-18,13608
3,0,0,2022-04-18,13609
3,0,0,2022-04-18,13610
9,0,0,2022-04-18,13611
6,93632,108954,2022-04-18,2897
6,0,0,2022-04-19,13612
6,0,0,2022-04-19,13613
5,0,0,2022-04-20,13614
3,0,0,2022-04-22,13616
6,93718,109060,2022-04-22,4837
1,0,0,2022-04-23,13617
1,0,0,2022-04-23,13618
3,0,0,2022-04-25,13619
1,0,0,2022-04-25,13620
6,0,0,2022-04-26,13621
1,0,0,2022-04-26,13622
6,93781,109151,2022-04-26,11083
3,0,0,2022-04-27,13623
6,0,0,2022-04-29,13625
6,0,109219,2022-04-29,5750
3,0,0,2022-04-29,13627
5,0,0,2022-04-30,13628
3,0,0,2022-05-02,13629
3,0,0,2022-05-03,13630
9,0,0,2022-05-03,13631
6,93893,109298,2022-05-03,4801
1,0,0,2022-05-03,13632
6,93910,109319,2022-05-04,10320
3,0,0,2022-05-05,13633
5,0,0,2022-05-05,13633
6,0,0,2022-05-06,13634
1,0,0,2022-05-07,13635
6,93962,109387,2022-05-07,55
1,0,0,2022-05-07,13636
3,0,0,2022-05-08,13637
6,0,109412,2022-05-09,5521
1,0,0,2022-05-09,13639
6,93997,109449,2022-05-10,1577
5,0,0,2022-05-11,13640
5,0,0,2022-05-11,13641
1,0,0,2022-05-11,13642
9,0,0,2022-05-12,13643
1,0,0,2022-05-12,13645
8,0,0,2022-05-13,13646
3,0,0,2022-05-13,13647
1,0,0,2022-05-13,13648
5,0,0,2022-05-14,13649
9,0,0,2022-05-16,13651
3,0,0,2022-05-16,13653
5,0,0,2022-05-16,13653
1,0,0,2022-05-17,13654
6,94176,109661,2022-05-19,8318
3,0,0,2022-05-19,13656
6,94189,109679,2022-05-20,9032
5,0,0,2022-05-20,13657
1,0,0,2022-05-20,13658
1,0,0,2022-05-20,13659
6,94223,109723,2022-05-21,10166
1,0,0,2022-05-23,13660
1,0,0,2022-05-25,13661
3,94311,109846,2022-05-28,11741
3,0,0,2022-05-28,13662
3,0,0,2022-05-30,13663
3,0,0,2022-05-31,13664
1,0,0,2022-05-31,13665
3,0,0,2022-06-01,13668
6,94382,109923,2022-06-01,9658
6,94383,109923,2022-06-01,9658
1,0,0,2022-06-01,13670
6,94433,110017,2022-06-04,6349
6,0,110021,2022-06-04,9205
1,0,0,2022-06-05,13672
6,94459,110043,2022-06-06,7745
6,0,110080,2022-06-07,10627
6,0,110085,2022-06-07,10825
1,0,0,2022-06-07,13677
1,0,0,2022-06-07,13678
8,0,0,2022-06-07,13679
6,0,0,2022-06-08,13680
3,0,0,2022-06-11,13681
3,0,0,2022-06-12,13682
5,0,0,2022-06-13,13683
3,0,0,2022-06-13,13684
5,0,0,2022-06-15,13685
6,0,0,2022-06-16,13688
6,94624,110266,2022-06-18,11378
1,0,0,2022-06-19,13689
5,0,0,2022-06-21,13690
1,0,0,2022-06-22,13691
1,0,0,2022-06-22,13692
1,94703,110394,2022-06-23,10857
1,94705,110400,2022-06-23,159
3,0,0,2022-06-24,13693
3,0,0,2022-06-24,13694
5,0,0,2022-06-24,13695
5,0,0,2022-06-25,13696
5,0,0,2022-06-25,13697
2,0,0,2022-06-25,13698
1,0,0,2022-06-27,13699
5,0,0,2022-06-28,13700
5,0,0,2022-06-28,13701
5,0,0,2022-06-28,13702
5,0,0,2022-06-28,13703
8,0,0,2022-06-28,13704
6,0,0,2022-06-29,13705
2,0,0,2022-06-29,13706
1,0,0,2022-06-29,13708
1,0,0,2022-06-30,13711
5,0,0,2022-06-30,13711
1,0,0,2022-07-01,13713
1,0,0,2022-07-01,13714
1,94886,110591,2022-07-02,11583
3,0,0,2022-07-04,13715
3,0,0,2022-07-04,13716
6,94940,110654,2022-07-05,9585
6,94978,110700,2022-07-07,9330
1,0,0,2022-07-07,13717
6,94995,110721,2022-07-08,5101
3,0,0,2022-07-08,13718
5,0,0,2022-07-09,13723
3,0,0,2022-07-09,13724
5,0,0,2022-07-09,13725
6,95061,110770,2022-07-10,8427
5,0,0,2022-07-11,13727
5,0,0,2022-07-11,13728
1,0,0,2022-07-11,13729
1,0,0,2022-07-12,13730
9,0,0,2022-07-14,13731
6,95148,110884,2022-07-15,11429
1,0,0,2022-07-15,13732
1,0,0,2022-07-16,13733
1,0,0,2022-07-16,13734
1,0,0,2022-07-18,13735
6,0,0,2022-07-18,13737
3,0,0,2022-07-18,13738
1,95234,110967,2022-07-18,9266
1,0,0,2022-07-18,13739
3,0,0,2022-07-19,13741
1,0,0,2022-07-19,13742
1,0,0,2022-07-20,13743
5,0,0,2022-07-20,13744
6,95318,111064,2022-07-22,4775
5,95334,111076,2022-07-22,5844
1,0,0,2022-07-22,13747
5,0,0,2022-07-23,13748
3,0,0,2022-07-25,13749
6,95396,111159,2022-07-26,10520
1,0,0,2022-07-27,13750
6,95430,111211,2022-07-28,337
3,0,0,2022-07-29,13751
1,0,0,2022-07-29,13752
6,95487,111275,2022-07-30,8881
1,0,0,2022-07-30,13753
1,95492,111281,2022-07-30,1795
5,0,0,2022-08-01,13754
1,0,0,2022-08-02,13755
5,0,0,2022-08-02,13756
3,0,0,2022-08-03,13757
1,0,0,2022-08-03,13759
6,0,0,2022-08-04,13760
5,95577,111388,2022-08-04,5192
3,0,0,2022-08-06,13761
6,95627,111433,2022-08-08,8541
3,0,0,2022-08-10,13763
1,0,0,2022-08-11,13764
5,0,0,2022-08-12,13765
6,95713,111537,2022-08-12,6408
1,0,0,2022-08-13,13766
1,95735,111563,2022-08-13,5265
1,0,0,2022-08-13,13767
6,0,111575,2022-08-15,3703
3,0,0,2022-08-15,13768
3,0,0,2022-08-15,13771
6,95754,0,2022-08-15,6528
1,0,0,2022-08-15,13772
3,0,0,2022-08-16,13773
6,95789,111639,2022-08-16,8402
9,0,0,2022-08-18,13774
6,95853,111739,2022-08-20,9528
6,0,0,2022-08-23,13775
8,0,0,2022-08-24,13779
3,0,0,2022-08-24,13780
5,0,0,2022-08-25,13781
1,0,0,2022-08-25,13782
1,0,0,2022-08-25,13783
5,0,0,2022-08-26,13784
3,0,0,2022-08-26,13785
1,0,0,2022-08-26,13786
1,0,0,2022-08-27,13787
1,0,0,2022-08-27,13788
3,0,0,2022-08-29,13789
1,0,0,2022-09-01,13791
5,0,0,2022-09-03,13792
1,0,0,2022-09-03,13793
5,0,0,2022-09-03,13793
8,0,0,2022-09-05,13795
8,0,0,2022-09-05,13797
4,0,0,2022-09-05,13798
1,0,0,2022-09-06,13799
1,0,0,2022-09-06,13800
5,0,0,2022-09-07,13801
1,0,112157,2022-09-07,5311
1,0,0,2022-09-07,13802
6,0,112212,2022-09-09,10238
5,0,0,2022-09-09,13805
1,96258,112231,2022-09-10,11204
1,0,0,2022-09-10,13806
1,0,112236,2022-09-10,10331
1,0,0,2022-09-11,13808
5,0,0,2022-09-12,13809
1,0,0,2022-09-12,13810
6,96318,112304,2022-09-13,4249
1,96322,112318,2022-09-13,9531
1,0,0,2022-09-17,13815
6,96373,112388,2022-09-17,5182
6,0,0,2022-09-20,13816
3,0,0,2022-09-20,13817
3,0,0,2022-09-20,13818
1,0,0,2022-09-20,13819
1,0,0,2022-09-20,13820
3,0,0,2022-09-22,13821
8,0,0,2022-09-22,13822
9,0,0,2022-09-22,13823
1,0,0,2022-09-22,13824
6,0,0,2022-09-23,13826
6,0,0,2022-09-24,13827
6,96470,112520,2022-09-24,439
2,0,0,2022-09-26,13828
6,0,0,2022-09-27,13832
6,96550,112620,2022-09-30,9435
5,0,0,2022-10-01,13834
5,0,0,2022-10-03,13836
5,0,0,2022-10-03,13838
5,96616,112693,2022-10-03,10282
5,0,0,2022-10-03,13839
5,0,0,2022-10-03,13840
3,0,0,2022-10-04,13841
5,0,0,2022-10-06,13844
8,0,0,2022-10-07,13845
1,0,0,2022-10-08,13847
5,0,0,2022-10-10,13848
6,0,112846,2022-10-10,9355
6,0,112856,2022-10-10,11529
6,0,0,2022-10-10,13850
8,0,0,2022-10-10,13851
3,0,0,2022-10-11,13852
1,96780,112899,2022-10-11,7245
1,0,0,2022-10-11,13853
1,0,0,2022-10-11,13854
6,96820,112956,2022-10-14,10784
8,0,0,2022-10-15,13856
6,96841,112971,2022-10-15,5258
6,0,0,2022-10-17,13857
6,96870,113004,2022-10-18,7619
1,96901,113046,2022-10-19,2399
1,0,0,2022-10-19,13859
5,0,0,2022-10-20,13860
1,0,0,2022-10-22,13862
6,0,0,2022-10-23,13863
8,0,0,2022-10-25,13864
1,0,0,2022-10-25,13865
1,0,0,2022-10-25,13866
6,0,0,2022-10-26,13867
5,0,0,2022-10-27,13868
